01  ---------------------------------账号信息---------------------------------------- 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  3 
家教家规  4 
家务劳动  7 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\a5902f4dacba5a4e9b9bca5ca3cdc4cd.png   ~ 
F:\code\python\py_czlyj\image\d788dd57440794142d194c043fe61b3d.jpeg   ~ 
F:\code\python\py_czlyj\image\8030c467b516d3eec91c18d2dfe7e6b6.jpg   ~ 
F:\code\python\py_czlyj\image\bdf9a9aa3af6d6aa0741329fb0dbdd71.jpg   ~ 
F:\code\python\py_czlyj\image\3d0703049c6e1f67ac4a603b2ecfdd95.png   ~ 
F:\code\python\py_czlyj\image\769871f519f5afac3b97d8cb0947c50e.jpg   ~ 
F:\code\python\py_czlyj\image\31a35432cb3891504d9ce6b23c714407.jpg   ~ 
F:\code\python\py_czlyj\image\48f8234ff620726acf882e5c8360879b.jpg   ~ 
F:\code\python\py_czlyj\image\effc72308b2449cc782e0c9fd3c85646.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\b93f184fc09828cf302b101565fe4b5c.jpg   ~ 
身份证号  291916198902108768 
生日  1989-02-10 
邮箱  0095@qq.com 
QQ  212450829 
电话号码  15724436810 
星座  水瓶 
名字  0095@qq.com 
属相  蛇 
