01  ---------------------------------账号信息---------------------------------------- 
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  3   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  3   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  1   
!一旦找到适合我的另一半，我会很快结婚。  7   
!我不赞同孩子交给老人带。  3   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  6   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  烹饪 
户外休闲  听音乐会,打牌 
体育运动  高尔夫 
喜欢旅游  繁华都市,田园风光 
喜欢宠物  鱼 
饮食习惯  鱼,偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  一线城市 
父亲职业  高管 
母亲职业  工人 
经济状况  富豪 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  5 
家教家规  3 
家务劳动  5 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\40ac86efdc208b4a6dfda5513b80d7ae.jpg   ~ 
F:\code\python\py_czlyj\image\add160ec58c6ec36aecbb75525eef117.jpg   ~ 
F:\code\python\py_czlyj\image\32f7ab5922271fd5c9d19faf3b55f919.gif   ~ 
F:\code\python\py_czlyj\image\852f010f36d7c48f5d094bdc014f5d5a.gif   ~ 
F:\code\python\py_czlyj\image\bd4c4b02b6ecc60277adc69935a32a7f.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\39c9b6e69c2c53a29c60a1a2c325335b.jpg   ~ 
身份证号  446865197803146363 
生日  1978-03-14 
邮箱  0016@qq.com 
QQ  960065086 
电话号码  15011385371 
星座  双鱼 
名字  0016@qq.com 
属相  马 
