01  ---------------------------------账号信息---------------------------------------- 
`慷慨大方  7   
`真诚  2   
`乐于助人  6   
`知足常乐  5   
`有计划的做事  1   
`喜欢按规则办事  4   
`有爱心  7   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  1   
!我很在乎她的外表。;我很在乎我的外表。  1   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  1   
!不断提升自我是非常重要的  6   
!经常把房间搞的一团糟。  7   
!夫妻关系是排他的  3   
!金钱和物质非常重要  2   
!夫妻之间应相互信任  5   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  2   
!生活中拥有亲密的朋友是很重要的。  2   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  1   
!我知道我可以信赖我最亲近的人。  4   
!宗教信仰是非常重要的  6   
!我没有太高的物质要求，觉得生活还是简单一点好。  3   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  1   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  5   
!家庭财务应该由夫妻双方共同管理。  2   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐 
户外休闲  散步,朋友聚会 
体育运动  赛车,保龄球 
喜欢旅游  草原,沙漠 
喜欢宠物  鸟 
饮食习惯  偏辣,海鲜 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  务农 
母亲职业  工人 
经济状况  贫困 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  6 
和监护人的沟通  2 
家教家规  6 
家务劳动  6 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\666ff25935ebd728ba94497caa23495e.png   ~ 
F:\code\python\py_czlyj\image\b51ad8f48faa341ea2a19d5b535cbe9a.jpg   ~ 
F:\code\python\py_czlyj\image\44c012137813639ca08b7455f1353e68.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\43c81281359fa437f736426ccbe9322f.png   ~ 
身份证号  426698198209227213 
生日  1982-09-22 
邮箱  0201@qq.com 
QQ  189979239 
电话号码  15348225982 
星座  处女 
名字  0201@qq.com 
属相  狗 
