01  ---------------------------------账号信息---------------------------------------- 
!生活中拥有亲密的朋友是很重要的。  6   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  7   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  3   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  6   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  1   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  6   
!一旦找到适合我的另一半，我会很快结婚。  7   
!我不赞同孩子交给老人带。  4   
!家庭财务应该由夫妻双方共同管理。  2   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  7   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看电视 
户外休闲  散步,园艺 
体育运动  游泳 
喜欢旅游  特色小镇,海边岛屿 
喜欢宠物  狗 
饮食习惯  偏咸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  中层管理 
母亲职业  单位负责人 
经济状况  贫困 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  7 
家教家规  3 
家务劳动  7 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\351cccb4e25cceb9eadc3441fcb3fdbc.jpg   ~ 
F:\code\python\py_czlyj\image\cba3389e30e1d0b1d2d024d4bf43bb33.jpg   ~ 
F:\code\python\py_czlyj\image\5cae1839e0357b630be6d334fbb4232b.gif   ~ 
F:\code\python\py_czlyj\image\2da611bec32bd8aad5beea906c55ec08.png   ~ 
F:\code\python\py_czlyj\image\bd0ff0effd126aea32a6a8c61b96bf9e.jpg   ~ 
F:\code\python\py_czlyj\image\cc8a81e2dd76cd1d67b6f73bc0419666.gif   ~ 
F:\code\python\py_czlyj\image\61bd80fb39e69799a3f25cb450b60780.png   ~ 
F:\code\python\py_czlyj\image\fd95c641c57eb56ab22f51cce4bd2c4c.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\3f0b12035dfbc6899dbd2bd330cf4bdd.jpg   ~ 
身份证号  860180197311248791 
生日  1973-11-24 
邮箱  0032@qq.com 
QQ  381312184 
电话号码  15273777476 
星座  射手 
名字  0032@qq.com 
属相  牛 
