01  ---------------------------------账号信息---------------------------------------- 
体育运动  单车,排球 
喜欢旅游  自驾游 
喜欢宠物  乌龟,猫 
饮食习惯  偏咸,素食 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  农村 
父亲职业  高管 
母亲职业  工人 
经济状况  小资 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  5 
家教家规  5 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
C:\software\code\python\py_czlyj\image\icon_lock.png   ~ 
C:\software\code\python\py_czlyj\image\icon_alipay.png   ~ 
C:\software\code\python\py_czlyj\image\icon_keyboard_del_pre.png   ~ 
C:\software\code\python\py_czlyj\image\icon_record_del_true.png   ~ 
C:\software\code\python\py_czlyj\image\icon_add_image.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
C:\software\code\python\py_czlyj\image\icon_keydown.png   ~ 
身份证号  97351719410609959X 
生日  1941-06-09 
邮箱  110000000004@qq.com 
QQ  094553412 
电话号码  13170175459 
星座  双子 
名字  110000000004@qq.com 
属相  蛇 
