01  ---------------------------------账号信息---------------------------------------- 
,我很容易生气。  1   
,我总是喜欢问为什么。  6   
,有冲突时，我总是试着妥善的解决。  7   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  2   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  2   
,通常我愿意和别人讲道理。  5   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  1   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  6   
`善良  5   
`积极进取  4   
`有同情心  5   
`工作勤奋、努力  6   
`喜欢冒险  5   
`有责任心  5   
`有社会责任感  7   
`有正义感  3   
`生活中我是个很现实的人。  4   
`尊重长辈  7   
`宽容  6   
`讲究生活品质  7   
`喜欢宠物  5   
`喜欢做家务  6   
`有时间观念  4   
`心态平和  6   
`心存感恩  1   
`异性朋友很多  3   
`沉迷于某件事  4   
`有事业心  6   
`渴望性生活  4   
`渴望被对方关注  2   
`经常感到无聊，无可事事。  6   
`慷慨大方  7   
`真诚  7   
`乐于助人  7   
`知足常乐  2   
`有计划的做事  6   
`喜欢按规则办事  6   
`有爱心  6   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  5   
!一见钟情  4   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  7   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  5   
!不断提升自我是非常重要的  5   
!经常把房间搞的一团糟。  4   
!夫妻关系是排他的  5   
!金钱和物质非常重要  6   
!夫妻之间应相互信任  5   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  2   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  7   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  7   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  1   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  5   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  5   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  3   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看电视 
户外休闲  逛街购物 
体育运动  赛车,兵乓球 
喜欢旅游  繁华都市,海边岛屿 
喜欢宠物  兔 
饮食习惯  偏辣,偏甜 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  无固定职业 
母亲职业  单位负责人 
经济状况  富裕 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  2 
和监护人的沟通  3 
家教家规  5 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\61bd80fb39e69799a3f25cb450b60780.png   ~ 
F:\code\python\py_czlyj\image\3962b017ac1151cc2e1e383c24373c4c.jpg   ~ 
F:\code\python\py_czlyj\image\eb1bb7c6a36f418e976867901f8f89e4.jpg   ~ 
F:\code\python\py_czlyj\image\481138476960c17953c8b1d12e309eea.jpg   ~ 
F:\code\python\py_czlyj\image\8e143bb93d7309a1f354b04daf451f5e.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\4f568fa613bcbc259ea97dc8095a6afb.jpg   ~ 
身份证号  24980319670123775X 
生日  1967-01-23 
邮箱  0040@qq.com 
QQ  086078327 
电话号码  13159989278 
星座  水瓶 
名字  0040@qq.com 
属相  羊 
