01  ---------------------------------账号信息---------------------------------------- 
`有爱心  1   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  6   
!一见钟情  2   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  6   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  6   
!不断提升自我是非常重要的  5   
!经常把房间搞的一团糟。  5   
!夫妻关系是排他的  2   
!金钱和物质非常重要  7   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  2   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  2   
!我知道我可以信赖我最亲近的人。  6   
!宗教信仰是非常重要的  7   
!我没有太高的物质要求，觉得生活还是简单一点好。  5   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  4   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  7   
!一旦找到适合我的另一半，我会很快结婚。  1   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  4   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  7   
!结婚后我想要个可爱的宝宝。  7   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,乐器 
户外休闲  打牌,逛街购物 
体育运动  游泳,网球 
喜欢旅游  自驾游 
喜欢宠物  兔 
饮食习惯  肉食 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  乡镇 
父亲职业  务农 
母亲职业  无固定职业 
经济状况  贫困 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  7 
和监护人的沟通  6 
家教家规  5 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\f7c7c08d3bcd7ab3a7987d9a1a5a0415.gif   ~ 
F:\code\python\py_czlyj\image\70cf71c6dae1e95b91580c4ffc01fe0b.gif   ~ 
F:\code\python\py_czlyj\image\883aac1e487da49bec5906c51da39b73.jpg   ~ 
F:\code\python\py_czlyj\image\795d7a63256b89678d32be4555e89751.gif   ~ 
F:\code\python\py_czlyj\image\cda1a231f47e1da54f21e9fa39401547.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\daf99d7e5ff5e14c4890de2d689b0e92.jpg   ~ 
身份证号  912322198606016611 
生日  1986-06-01 
邮箱  0039@qq.com 
QQ  298573149 
电话号码  18896022675 
星座  双子 
名字  0039@qq.com 
属相  虎 
