01  ---------------------------------账号信息---------------------------------------- 
经济状况  低收入 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  2 
和监护人的沟通  7 
家教家规  2 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\c2eee93616c0f477d3ddc2acba5b73fe.jpg   ~ 
F:\code\python\py_czlyj\image\84ec755ddf94229ac1b6347f03825b5a.jpg   ~ 
F:\code\python\py_czlyj\image\b9b9318de7bcbc477d32cdf72af59de8.gif   ~ 
F:\code\python\py_czlyj\image\403aeacfdd8545b0ac8d8b94084f3687.jpg   ~ 
F:\code\python\py_czlyj\image\7875719d90cb15d8bedcdcb8d56a5bb9.gif   ~ 
F:\code\python\py_czlyj\image\a871e8318b61c709eb7a2d05f31fd246.jpg   ~ 
F:\code\python\py_czlyj\image\d0c7aee2e0b7fec7aad2d01f083803e4.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\6b54c707d41c161245389151eb7c3558.jpg   ~ 
身份证号  816277194705195696 
生日  1947-05-19 
邮箱  0119@qq.com 
QQ  120655142 
电话号码  14712522091 
星座  金牛 
名字  0119@qq.com 
属相  猪 
