01  ---------------------------------账号信息---------------------------------------- 
`喜欢冒险  4   
`有责任心  6   
`有社会责任感  5   
`有正义感  4   
`生活中我是个很现实的人。  1   
`尊重长辈  5   
`宽容  7   
`讲究生活品质  1   
`喜欢宠物  4   
`喜欢做家务  4   
`有时间观念  5   
`心态平和  3   
`心存感恩  6   
`异性朋友很多  7   
`沉迷于某件事  4   
`有事业心  5   
`渴望性生活  3   
`渴望被对方关注  7   
`经常感到无聊，无可事事。  7   
`慷慨大方  5   
`真诚  5   
`乐于助人  5   
`知足常乐  2   
`有计划的做事  3   
`喜欢按规则办事  3   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  2   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  1   
!我很在乎她的外表。;我很在乎我的外表。  6   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  2   
!不断提升自我是非常重要的  1   
!经常把房间搞的一团糟。  1   
!夫妻关系是排他的  2   
!金钱和物质非常重要  2   
!夫妻之间应相互信任  1   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  5   
!生活中拥有亲密的朋友是很重要的。  7   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  1   
!我知道我可以信赖我最亲近的人。  6   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  7   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  7   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  7   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  3   
!一旦找到适合我的另一半，我会很快结婚。  1   
!我不赞同孩子交给老人带。  7   
!家庭财务应该由夫妻双方共同管理。  4   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  7   
!结婚后我想要个可爱的宝宝。  4   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  读书,咖啡 
户外休闲  园艺,看演出 
体育运动  瑜伽 
喜欢旅游  田园风光 
喜欢宠物  兔 
饮食习惯  海鲜,不忌口 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  无固定职业 
母亲职业  单位负责人 
经济状况  富裕 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  7 
和监护人的沟通  3 
家教家规  6 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\0eec5c14d5b1cffa0c3a6c03006cb25b.gif   ~ 
F:\code\python\py_czlyj\image\68b6c076c3d53ac15da0dcbad96c22b3.jpg   ~ 
F:\code\python\py_czlyj\image\9cd3d0b0540bbb791f351ab27eb50232.jpg   ~ 
F:\code\python\py_czlyj\image\e97f5c65f095f473e0d06c73296b6082.gif   ~ 
F:\code\python\py_czlyj\image\4cedf8f8478d442aa7b39f63f187e5c5.gif   ~ 
F:\code\python\py_czlyj\image\7f07bc777dd1c8719f2e3b2c050b27fe.jpg   ~ 
F:\code\python\py_czlyj\image\d72e9488cded4bbe3b69e41c3adbe592.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\ca1ba0919e253a71bc96540b29919019.jpg   ~ 
身份证号  965675197904217610 
生日  1979-04-21 
邮箱  0126@qq.com 
QQ  787011237 
电话号码  15703092846 
星座  金牛 
名字  0126@qq.com 
属相  羊 
