01  ---------------------------------账号信息---------------------------------------- 
,我很容易生气。  4   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  6   
,当关系明确，我会对另一半敞开心扉。  6   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  6   
,通常我愿意和别人讲道理。  2   
,当别人需要时，通常我愿意花时间帮助他们。  2   
,通常我能在交谈中抓住话题的要领。  5   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  7   
`善良  2   
`积极进取  6   
`有同情心  5   
`工作勤奋、努力  5   
`喜欢冒险  2   
`有责任心  1   
`有社会责任感  7   
`有正义感  6   
`生活中我是个很现实的人。  5   
`尊重长辈  5   
`宽容  4   
`讲究生活品质  1   
`喜欢宠物  6   
`喜欢做家务  2   
`有时间观念  1   
`心态平和  5   
`心存感恩  2   
`异性朋友很多  2   
`沉迷于某件事  3   
`有事业心  6   
`渴望性生活  4   
`渴望被对方关注  1   
`经常感到无聊，无可事事。  3   
`慷慨大方  3   
`真诚  2   
`乐于助人  3   
`知足常乐  3   
`有计划的做事  2   
`喜欢按规则办事  5   
`有爱心  7   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  5   
!在物质层面总希望能超过身边的人。  3   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  1   
!不断提升自我是非常重要的  5   
!经常把房间搞的一团糟。  6   
!夫妻关系是排他的  3   
!金钱和物质非常重要  6   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  1   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  5   
!我知道我可以信赖我最亲近的人。  1   
!宗教信仰是非常重要的  3   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  7   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  4   
!家庭财务应该由夫妻双方共同管理。  6   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  4   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  网络分享 
户外休闲  志愿者活动,唱歌KTV 
体育运动  健美操,足球 
喜欢旅游  崇山峻岭 
喜欢宠物  狗 
饮食习惯  偏酸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  务农 
母亲职业  单位负责人 
经济状况  富裕 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  7 
和监护人的沟通  5 
家教家规  4 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\fd95c641c57eb56ab22f51cce4bd2c4c.jpg   ~ 
F:\code\python\py_czlyj\image\09c4cf761828310aef6b802e035287d6.jpg   ~ 
F:\code\python\py_czlyj\image\cbc2171642c0e1641d3b343feda81f15.jpg   ~ 
F:\code\python\py_czlyj\image\c46aa5a5b62d6d8ea684b6661fb4bd20.jpg   ~ 
F:\code\python\py_czlyj\image\6b0047362aecd49877d99489c594489f.png   ~ 
F:\code\python\py_czlyj\image\ac3c215b2c34e11efa21704bf270dfc4.jpg   ~ 
F:\code\python\py_czlyj\image\e136a42ff5c481da04e58fb0187427a7.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\3b8fcb45b0dc76acb6c9a4533d73b870.jpg   ~ 
身份证号  968878195903208759 
生日  1959-03-20 
邮箱  0199@qq.com 
QQ  853621158 
电话号码  13380961603 
星座  双鱼 
名字  0199@qq.com 
属相  猪 
