01  ---------------------------------账号信息---------------------------------------- 
喜欢旅游  古迹,崇山峻岭 
喜欢宠物  乌龟 
饮食习惯  都行,偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  农村 
父亲职业  务农 
母亲职业  无固定职业 
经济状况  富裕 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  5 
家教家规  7 
家务劳动  6 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\77cd79f0e4db33a8bcb4b26ab8c2e0e2.png   ~ 
F:\code\python\py_czlyj\image\cda1a231f47e1da54f21e9fa39401547.jpg   ~ 
F:\code\python\py_czlyj\image\1d6c11284a83ff82cbb63f7f4abd1f99.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\c99b23669fe873b2db5c1f61820851e2.png   ~ 
身份证号  478967195010109163 
生日  1950-10-10 
邮箱  0108@qq.com 
QQ  988894751 
电话号码  13530490577 
星座  天秤 
名字  0108@qq.com 
属相  虎 
