01  ---------------------------------账号信息---------------------------------------- 
!一见钟情  2   
!在物质层面总希望能超过身边的人。  5   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  4   
!不断提升自我是非常重要的  7   
!经常把房间搞的一团糟。  6   
!夫妻关系是排他的  7   
!金钱和物质非常重要  4   
!夫妻之间应相互信任  7   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  6   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  1   
!宗教信仰是非常重要的  6   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  7   
!一旦找到适合我的另一半，我会很快结婚。  5   
!我不赞同孩子交给老人带。  7   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  烹饪,游戏 
户外休闲  展会,动物园 
体育运动  健美操 
喜欢旅游  草原,特色小镇 
喜欢宠物  狗,鸟 
饮食习惯  海鲜 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  务农 
母亲职业  高管 
经济状况  富豪 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  5 
和监护人的沟通  3 
家教家规  1 
家务劳动  7 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\b647ca2fc3cc69764b8ad7a481349cb1.jpg   ~ 
F:\code\python\py_czlyj\image\c9446e37e3c283844b1da953ff905cc3.jpg   ~ 
F:\code\python\py_czlyj\image\9fb55687540b9ccb6f4ff3a79c6f2503.gif   ~ 
F:\code\python\py_czlyj\image\aed2aa3db7aa3d3f10a1a76409ce86fb.jpg   ~ 
F:\code\python\py_czlyj\image\532626c9169e598060a4a2f18fa84bd4.gif   ~ 
F:\code\python\py_czlyj\image\22d4f1978c0ea06726bc5b117b011408.gif   ~ 
F:\code\python\py_czlyj\image\ed96eac3d64d8e7e8e32d7e9f5af068a.gif   ~ 
F:\code\python\py_czlyj\image\8db12694b4205cc7892f7baf4bb3db40.gif   ~ 
F:\code\python\py_czlyj\image\ee026114faa037d2612161b26798c2de.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\286f589261a3755ae786b8d95583688f.jpg   ~ 
身份证号  512484198111282045 
生日  1981-11-28 
邮箱  0202@qq.com 
QQ  681062033 
电话号码  18763555225 
星座  射手 
名字  0202@qq.com 
属相  鸡 
