01  ---------------------------------账号信息---------------------------------------- 
,我很容易生气。  5   
,我总是喜欢问为什么。  1   
,有冲突时，我总是试着妥善的解决。  4   
,当关系明确，我会对另一半敞开心扉。  4   
,我经常抱怨。  5   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  7   
,通常我愿意和别人讲道理。  7   
,当别人需要时，通常我愿意花时间帮助他们。  3   
,通常我能在交谈中抓住话题的要领。  4   
,我擅长制造浪漫。  3   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  5   
`善良  2   
`积极进取  2   
`有同情心  3   
`工作勤奋、努力  6   
`喜欢冒险  2   
`有责任心  5   
`有社会责任感  5   
`有正义感  7   
`生活中我是个很现实的人。  7   
`尊重长辈  7   
`宽容  4   
`讲究生活品质  6   
`喜欢宠物  2   
`喜欢做家务  6   
`有时间观念  1   
`心态平和  2   
`心存感恩  6   
`异性朋友很多  1   
`沉迷于某件事  6   
`有事业心  1   
`渴望性生活  5   
`渴望被对方关注  7   
`经常感到无聊，无可事事。  2   
`慷慨大方  3   
`真诚  2   
`乐于助人  4   
`知足常乐  5   
`有计划的做事  1   
`喜欢按规则办事  3   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  2   
!一见钟情  5   
!在物质层面总希望能超过身边的人。  6   
!我很在乎她的外表。;我很在乎我的外表。  6   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  4   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  3   
!夫妻关系是排他的  6   
!金钱和物质非常重要  6   
!夫妻之间应相互信任  7   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  6   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  1   
!宗教信仰是非常重要的  7   
!我没有太高的物质要求，觉得生活还是简单一点好。  3   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  5   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  6   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  7   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  3   
!结婚后我想要个可爱的宝宝。  6   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  网络分享 
户外休闲  打牌 
体育运动  瑜伽,兵乓球 
喜欢旅游  田园风光 
喜欢宠物  兔 
饮食习惯  偏辣 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  工人 
母亲职业  中层管理 
经济状况  低收入 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  5 
和监护人的沟通  1 
家教家规  5 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\893991cd7c255adee371c14dc16789ec.gif   ~ 
F:\code\python\py_czlyj\image\8a520b7dcc10556c6d24e8c2772f1caa.jpg   ~ 
F:\code\python\py_czlyj\image\239bc999cf0c4d0ca8ead8229f259e1a.png   ~ 
F:\code\python\py_czlyj\image\d996e106302e4d00f3a5288c6b016508.jpg   ~ 
F:\code\python\py_czlyj\image\ffedae8862ed969624ab5bacffbe6f0d.jpg   ~ 
F:\code\python\py_czlyj\image\ad80f41782d6651d8bf248e0630e605d.gif   ~ 
F:\code\python\py_czlyj\image\8752e60f6eac72355388ac2c70b480cb.jpg   ~ 
F:\code\python\py_czlyj\image\896001d0277a0addff37f8d3823a33a2.jpg   ~ 
F:\code\python\py_czlyj\image\21616cad6292e4c2c8bfd1a81ab339d5.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\933b960985bb17b0d974a83e51e40795.jpg   ~ 
身份证号  726782197712229962 
生日  1977-12-22 
邮箱  0143@qq.com 
QQ  074674698 
电话号码  15650750042 
星座  摩羯 
名字  0143@qq.com 
属相  蛇 
