01  ---------------------------------账号信息---------------------------------------- 
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  2   
!不断提升自我是非常重要的  2   
!经常把房间搞的一团糟。  2   
!夫妻关系是排他的  5   
!金钱和物质非常重要  3   
!夫妻之间应相互信任  6   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  5   
!生活中拥有亲密的朋友是很重要的。  3   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  7   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  7   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  3   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  5   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  1   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  1   
!家庭财务应该由夫妻双方共同管理。  6   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  5   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  写作 
户外休闲  志愿者活动 
体育运动  极限运动 
喜欢旅游  自驾游 
喜欢宠物  狗 
饮食习惯  肉食,海鲜 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  乡镇 
父亲职业  单位职员 
母亲职业  单位职员 
经济状况  小资 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  6 
和监护人的沟通  1 
家教家规  5 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\7274d8b17d87ae5aef90849244d990be.jpg   ~ 
F:\code\python\py_czlyj\image\5778eafcb600615a3523622be86dcebd.jpg   ~ 
F:\code\python\py_czlyj\image\ca1bb0ed4ee01eafb3ed20beb238a1a9.jpg   ~ 
F:\code\python\py_czlyj\image\edf7020dca42b07bedfa57c5ab5eeb00.png   ~ 
F:\code\python\py_czlyj\image\3022a2b390a2a9ff5521d17ce962b6d5.png   ~ 
F:\code\python\py_czlyj\image\43c81281359fa437f736426ccbe9322f.png   ~ 
F:\code\python\py_czlyj\image\d38dc2d319866aae4997adcc96eeb212.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\f9ac24f66ced4ca6c941341f313bbfd3.jpg   ~ 
身份证号  101665196904268580 
生日  1969-04-26 
邮箱  0084@qq.com 
QQ  656697460 
电话号码  15759917150 
星座  金牛 
名字  0084@qq.com 
属相  鸡 
