01  ---------------------------------账号信息---------------------------------------- 
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  5   
,我的理解能力很强，能迅速理解别人的意图  5   
,我很容易生气。  4   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  1   
,当关系明确，我会对另一半敞开心扉。  2   
,我经常抱怨。  7   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  2   
,通常我愿意和别人讲道理。  5   
,当别人需要时，通常我愿意花时间帮助他们。  2   
,通常我能在交谈中抓住话题的要领。  7   
,我擅长制造浪漫。  1   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  4   
`善良  6   
`积极进取  1   
`有同情心  7   
`工作勤奋、努力  1   
`喜欢冒险  5   
`有责任心  7   
`有社会责任感  1   
`有正义感  2   
`生活中我是个很现实的人。  5   
`尊重长辈  2   
`宽容  4   
`讲究生活品质  4   
`喜欢宠物  1   
`喜欢做家务  1   
`有时间观念  3   
`心态平和  7   
`心存感恩  2   
`异性朋友很多  3   
`沉迷于某件事  1   
`有事业心  1   
`渴望性生活  4   
`渴望被对方关注  7   
`经常感到无聊，无可事事。  1   
`慷慨大方  2   
`真诚  3   
`乐于助人  3   
`知足常乐  1   
`有计划的做事  3   
`喜欢按规则办事  7   
`有爱心  3   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  2   
!一见钟情  5   
!在物质层面总希望能超过身边的人。  7   
!我很在乎她的外表。;我很在乎我的外表。  5   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  2   
!不断提升自我是非常重要的  7   
!经常把房间搞的一团糟。  4   
!夫妻关系是排他的  1   
!金钱和物质非常重要  3   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  2   
!生活中拥有亲密的朋友是很重要的。  1   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  6   
!宗教信仰是非常重要的  7   
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  7   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  4   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  2   
!我不赞同孩子交给老人带。  5   
!家庭财务应该由夫妻双方共同管理。  4   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  4   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,看电视 
户外休闲  摄影 
体育运动  排球 
喜欢旅游  海边岛屿 
喜欢宠物  鸟 
饮食习惯  都行 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  乡镇 
父亲职业  工人 
母亲职业  工人 
经济状况  富豪 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  1 
家教家规  5 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\ab4a96768a80fb36c32efcc82e85d178.gif   ~ 
F:\code\python\py_czlyj\image\47abc4e61d6a5c3a6ca337c8de48dc8a.gif   ~ 
F:\code\python\py_czlyj\image\84f9125319ffbf78858dbca7ed3fa34d.png   ~ 
F:\code\python\py_czlyj\image\170924ea19a25d1118cccd2c23a64cc1.jpg   ~ 
F:\code\python\py_czlyj\image\e91dd20cdc09853b15bae760a4b7ee17.jpg   ~ 
F:\code\python\py_czlyj\image\add160ec58c6ec36aecbb75525eef117.jpg   ~ 
F:\code\python\py_czlyj\image\a590136d6c482dd6cdd05fb7136c00fa.jpg   ~ 
F:\code\python\py_czlyj\image\c359f2e50e2672269e3d858af8dfb065.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\950d8d95e48f8cea11c2faac81598737.png   ~ 
身份证号  954675194703110781 
生日  1947-03-11 
邮箱  0054@qq.com 
QQ  196417310 
电话号码  13599772653 
星座  双鱼 
名字  0054@qq.com 
属相  猪 
