01  ---------------------------------账号信息---------------------------------------- 
!我没有太高的物质要求，觉得生活还是简单一点好。  4   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  3   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  4   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  5   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  2   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  3   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  收藏,书法绘画 
户外休闲  钓鱼,逛街购物 
体育运动  游泳,赛车 
喜欢旅游  繁华都市,崇山峻岭 
喜欢宠物  狗 
饮食习惯  偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  高管 
母亲职业  单位职员 
经济状况  小资 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  3 
家教家规  7 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\b9dfee3ad508800a6aeff0008f61d04f.jpg   ~ 
F:\code\python\py_czlyj\image\0fc51bd82df681006c59099b6079da51.jpg   ~ 
F:\code\python\py_czlyj\image\31c69582ebbd5eea8dd46f071f2e18f3.jpg   ~ 
F:\code\python\py_czlyj\image\6fc36a39fa06cb7938a8e66c3ab5df4f.jpg   ~ 
F:\code\python\py_czlyj\image\aae352d9f1cc5a803818ec560b762ff6.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\3362904fea6eafe071628793979ee470.jpg   ~ 
身份证号  161566197502142404 
生日  1975-02-14 
邮箱  0014@qq.com 
QQ  842343698 
电话号码  13681938815 
星座  水瓶 
名字  0014@qq.com 
属相  兔 
