01  ---------------------------------账号信息---------------------------------------- 
F:\code\python\py_czlyj\image\edd5498dd5c44598a62cc330fb81b265.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\5180bf35953744baa0428702631bf3ea.jpg   ~ 
身份证号  940674199912070940 
生日  1999-12-07 
邮箱  0195@qq.com 
QQ  596954999 
电话号码  13320059968 
星座  射手 
名字  0195@qq.com 
属相  兔 
