01  ---------------------------------账号信息---------------------------------------- 
`渴望性生活  4   
`渴望被对方关注  3   
`经常感到无聊，无可事事。  7   
`慷慨大方  5   
`真诚  2   
`乐于助人  4   
`知足常乐  6   
`有计划的做事  3   
`喜欢按规则办事  3   
`有爱心  4   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  3   
!一见钟情  2   
!在物质层面总希望能超过身边的人。  1   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  6   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  4   
!夫妻关系是排他的  4   
!金钱和物质非常重要  1   
!夫妻之间应相互信任  1   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  5   
!生活中拥有亲密的朋友是很重要的。  7   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  7   
!我知道我可以信赖我最亲近的人。  3   
!宗教信仰是非常重要的  6   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  1   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  2   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  2   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  5   
!结婚后我想要个可爱的宝宝。  4   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  收藏,写作 
户外休闲  看演出 
体育运动  赛车,网球 
喜欢旅游  特色小镇 
喜欢宠物  乌龟 
饮食习惯  都行 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  高管 
母亲职业  工人 
经济状况  中产 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  7 
家教家规  5 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\c892c0ed3df29362fb7b5d9277cbddba.jpg   ~ 
F:\code\python\py_czlyj\image\b40b4792029249a4a63a7a76cc99b7fb.jpg   ~ 
F:\code\python\py_czlyj\image\72f0ddbfb2622e9136b95c14e951ba43.jpg   ~ 
F:\code\python\py_czlyj\image\dba1f1726862debd9aa8b93f00cab5b2.png   ~ 
F:\code\python\py_czlyj\image\e2d2a358f3bbd9eb2c1a466d866b07eb.png   ~ 
F:\code\python\py_czlyj\image\a032af3bffc1e88358289dee282b04f3.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\3e8140b7d9fdf9a872b34800e4e25f09.jpg   ~ 
身份证号  974430197203041779 
生日  1972-03-04 
邮箱  0148@qq.com 
QQ  392042603 
电话号码  13362016684 
星座  双鱼 
名字  0148@qq.com 
属相  鼠 
