01  ---------------------------------账号信息---------------------------------------- 
`有社会责任感  6   
`有正义感  3   
`生活中我是个很现实的人。  6   
`尊重长辈  3   
`宽容  2   
`讲究生活品质  7   
`喜欢宠物  6   
`喜欢做家务  1   
`有时间观念  5   
`心态平和  4   
`心存感恩  2   
`异性朋友很多  2   
`沉迷于某件事  5   
`有事业心  2   
`渴望性生活  6   
`渴望被对方关注  6   
`经常感到无聊，无可事事。  3   
`慷慨大方  3   
`真诚  2   
`乐于助人  5   
`知足常乐  2   
`有计划的做事  7   
`喜欢按规则办事  7   
`有爱心  7   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  5   
!一见钟情  5   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  5   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  3   
!不断提升自我是非常重要的  6   
!经常把房间搞的一团糟。  1   
!夫妻关系是排他的  3   
!金钱和物质非常重要  3   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  5   
!生活中拥有亲密的朋友是很重要的。  4   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  4   
!宗教信仰是非常重要的  1   
!我没有太高的物质要求，觉得生活还是简单一点好。  7   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  5   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  5   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  5   
!一旦找到适合我的另一半，我会很快结婚。  5   
!我不赞同孩子交给老人带。  3   
!家庭财务应该由夫妻双方共同管理。  2   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  3   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  乐器 
户外休闲  看球赛 
体育运动  健美操 
喜欢旅游  崇山峻岭,海边岛屿 
喜欢宠物  乌龟 
饮食习惯  偏酸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  农村 
父亲职业  务农 
母亲职业  中层管理 
经济状况  中产 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  6 
家教家规  2 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\2345747e92bcc52078d60748401643ec.jpg   ~ 
F:\code\python\py_czlyj\image\fba4e2d55d0d17f74755f26dae351e36.png   ~ 
F:\code\python\py_czlyj\image\cef72bab5c3cacb60d85fd4f21a71681.jpg   ~ 
F:\code\python\py_czlyj\image\901111f4a0fe6474a16e74c0188e9256.jpg   ~ 
F:\code\python\py_czlyj\image\15735a2e91c3bd228584dd27a2872f31.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\6327547770d386c98dcdd9405d595083.jpg   ~ 
身份证号  602362195512137070 
生日  1955-12-13 
邮箱  0075@qq.com 
QQ  358810521 
电话号码  15691028527 
星座  射手 
名字  0075@qq.com 
属相  羊 
