01  ---------------------------------账号信息---------------------------------------- 
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  5   
,通常我愿意和别人讲道理。  2   
,当别人需要时，通常我愿意花时间帮助他们。  4   
,通常我能在交谈中抓住话题的要领。  5   
,我擅长制造浪漫。  2   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  6   
`善良  6   
`积极进取  4   
`有同情心  3   
`工作勤奋、努力  3   
`喜欢冒险  4   
`有责任心  1   
`有社会责任感  3   
`有正义感  5   
`生活中我是个很现实的人。  4   
`尊重长辈  6   
`宽容  2   
`讲究生活品质  4   
`喜欢宠物  7   
`喜欢做家务  6   
`有时间观念  3   
`心态平和  5   
`心存感恩  1   
`异性朋友很多  2   
`沉迷于某件事  3   
`有事业心  4   
`渴望性生活  5   
`渴望被对方关注  4   
`经常感到无聊，无可事事。  4   
`慷慨大方  2   
`真诚  2   
`乐于助人  3   
`知足常乐  1   
`有计划的做事  3   
`喜欢按规则办事  3   
`有爱心  4   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  7   
!一见钟情  6   
!在物质层面总希望能超过身边的人。  1   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  1   
!不断提升自我是非常重要的  6   
!经常把房间搞的一团糟。  4   
!夫妻关系是排他的  4   
!金钱和物质非常重要  1   
!夫妻之间应相互信任  3   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  7   
!生活中拥有亲密的朋友是很重要的。  7   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  1   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  5   
!一旦找到适合我的另一半，我会很快结婚。  1   
!我不赞同孩子交给老人带。  2   
!家庭财务应该由夫妻双方共同管理。  3   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  7   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看电视,品茶,烹饪,游戏 
户外休闲  美食,看演出 
体育运动  网球 
喜欢旅游  古迹,特色小镇 
喜欢宠物  乌龟,鱼 
饮食习惯  清淡,海鲜,鱼 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  中层管理 
母亲职业  中层管理 
经济状况  贫困 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  2 
和监护人的沟通  7 
家教家规  1 
家务劳动  3 
11  ---------------------------------上传照片---------------------------------------- 
C:\software\code\python\py_czlyj\image\df678cfdaa598665fbdd17c8cfee2293.jpg   ~ 
C:\software\code\python\py_czlyj\image\5fb4cb0b71fbbf620296592385b814e3.jpg   ~ 
C:\software\code\python\py_czlyj\image\72b17d1ef42c19a55558c5c5b6c7e649.jpg   ~ 
C:\software\code\python\py_czlyj\image\97a07f1cae56c7f45a898f8ea668e74e.jpg   ~ 
C:\software\code\python\py_czlyj\image\0bc0db4000462370c7d03ce64dee670e.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
身份证照片  C:\software\code\python\py_czlyj\image\idcard_photo.jpg 
身份证号  297692198404054491 
生日  1984-04-05 
邮箱  0003@qq.com 
QQ  608496354 
电话号码  13360874844 
星座  白羊 
名字  0003@qq.com 
属相  鼠 
