01  ---------------------------------账号信息---------------------------------------- 
`慷慨大方  3   
`真诚  2   
`乐于助人  7   
`知足常乐  6   
`有计划的做事  5   
`喜欢按规则办事  2   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  2   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  7   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  7   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  3   
!夫妻关系是排他的  6   
!金钱和物质非常重要  7   
!夫妻之间应相互信任  6   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  5   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  6   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  2   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  6   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  4   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  3   
!一旦找到适合我的另一半，我会很快结婚。  2   
!我不赞同孩子交给老人带。  7   
!家庭财务应该由夫妻双方共同管理。  7   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  4   
!结婚后我想要个可爱的宝宝。  3   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  收藏,听音乐 
户外休闲  散步 
体育运动  健美操 
喜欢旅游  古迹,特色小镇 
喜欢宠物  鼠 
饮食习惯  偏酸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  务农 
母亲职业  单位负责人 
经济状况  贫困 
主要监护人  单亲和长辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  2 
家教家规  7 
家务劳动  3 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\94ca17936896aeabef42a1af1fbb595a.png   ~ 
F:\code\python\py_czlyj\image\48f8234ff620726acf882e5c8360879b.jpg   ~ 
F:\code\python\py_czlyj\image\daf99d7e5ff5e14c4890de2d689b0e92.jpg   ~ 
F:\code\python\py_czlyj\image\2b425a0429c01c381425ecdf53a59bfb.png   ~ 
F:\code\python\py_czlyj\image\666ff25935ebd728ba94497caa23495e.png   ~ 
F:\code\python\py_czlyj\image\a6746994c56dd9243a7d202708ba0829.gif   ~ 
F:\code\python\py_czlyj\image\9d6b14b2b259eb85bb3cd91544987a41.png   ~ 
F:\code\python\py_czlyj\image\3301241d475b43d63fda2b2fb4c29c02.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\bb0f49b467378fb24fdca7f5714567df.png   ~ 
身份证号  588109193705092707 
生日  1937-05-09 
邮箱  0070@qq.com 
QQ  566332562 
电话号码  18625843943 
星座  金牛 
名字  0070@qq.com 
属相  牛 
