01  ---------------------------------账号信息---------------------------------------- 
,有冲突时，我总是试着妥善的解决。  4   
,当关系明确，我会对另一半敞开心扉。  4   
,我经常抱怨。  5   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  6   
,通常我愿意和别人讲道理。  6   
,当别人需要时，通常我愿意花时间帮助他们。  1   
,通常我能在交谈中抓住话题的要领。  7   
,我擅长制造浪漫。  3   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  4   
`善良  5   
`积极进取  4   
`有同情心  1   
`工作勤奋、努力  5   
`喜欢冒险  5   
`有责任心  5   
`有社会责任感  6   
`有正义感  2   
`生活中我是个很现实的人。  3   
`尊重长辈  4   
`宽容  2   
`讲究生活品质  4   
`喜欢宠物  3   
`喜欢做家务  6   
`有时间观念  5   
`心态平和  5   
`心存感恩  6   
`异性朋友很多  5   
`沉迷于某件事  7   
`有事业心  4   
`渴望性生活  3   
`渴望被对方关注  4   
`经常感到无聊，无可事事。  4   
`慷慨大方  3   
`真诚  6   
`乐于助人  6   
`知足常乐  6   
`有计划的做事  5   
`喜欢按规则办事  1   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  1   
!一见钟情  6   
!在物质层面总希望能超过身边的人。  3   
!我很在乎她的外表。;我很在乎我的外表。  1   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  1   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  5   
!夫妻关系是排他的  6   
!金钱和物质非常重要  2   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  6   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  2   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  2   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  7   
!一旦找到适合我的另一半，我会很快结婚。  2   
!我不赞同孩子交给老人带。  7   
!家庭财务应该由夫妻双方共同管理。  4   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  4   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看报 
户外休闲  教堂 
体育运动  赛车 
喜欢旅游  自驾游 
喜欢宠物  鱼 
饮食习惯  不忌口 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  高管 
母亲职业  务农 
经济状况  中产 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  3 
家教家规  2 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\9af591d2f49c4393c64791365c7141ce.gif   ~ 
F:\code\python\py_czlyj\image\123ca81dd13f061288bcedfb8fd19a60.jpeg   ~ 
F:\code\python\py_czlyj\image\8f82d47b6f41da76fa253775fab506e3.jpg   ~ 
F:\code\python\py_czlyj\image\9e3680be28076a68af4ffa9d2cfa2852.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\fc2743b833fb4495a0eb5a9ce30304e0.gif   ~ 
身份证号  591173196610013607 
生日  1966-10-01 
邮箱  0135@qq.com 
QQ  207542535 
电话号码  15618604456 
星座  天秤 
名字  0135@qq.com 
属相  马 
