01  ---------------------------------账号信息---------------------------------------- 
!在物质层面总希望能超过身边的人。  4   
!我很在乎她的外表。;我很在乎我的外表。  2   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  3   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  3   
!夫妻关系是排他的  4   
!金钱和物质非常重要  4   
!夫妻之间应相互信任  6   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  4   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  7   
!我知道我可以信赖我最亲近的人。  3   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  5   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  7   
!一旦找到适合我的另一半，我会很快结婚。  4   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  2   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  2   
!结婚后我想要个可爱的宝宝。  2   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  咖啡 
户外休闲  唱歌KTV 
体育运动  羽毛球 
喜欢旅游  草原,海边岛屿 
喜欢宠物  乌龟 
饮食习惯  偏咸,都行 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  务农 
母亲职业  单位负责人 
经济状况  富裕 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  5 
家教家规  7 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\38f8225971f5fca7e3bfd9d814056e2b.jpg   ~ 
F:\code\python\py_czlyj\image\bb3b44269a89b53856795c59a3b3288e.gif   ~ 
F:\code\python\py_czlyj\image\631c8d8033de014ef468bb8fbc606c87.jpg   ~ 
F:\code\python\py_czlyj\image\b8bfa830c84bfbfd3ddb62a793a89946.jpg   ~ 
F:\code\python\py_czlyj\image\fdc22afbf6a6979897b31028144db2ac.jpg   ~ 
F:\code\python\py_czlyj\image\c6b1dede58c86d06e0649484eab9dd4d.gif   ~ 
F:\code\python\py_czlyj\image\86c736c7bba0eead16d5f7167da6d58c.gif   ~ 
F:\code\python\py_czlyj\image\9ecfc01a75798621f00a602693125f74.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\26138de683e8c98d2704fb9e615eb6a4.png   ~ 
身份证号  364361198105097365 
生日  1981-05-09 
邮箱  0021@qq.com 
QQ  162095356 
电话号码  13497125424 
星座  金牛 
名字  0021@qq.com 
属相  鸡 
