01  ---------------------------------账号信息---------------------------------------- 
户外休闲  志愿者活动,看演出 
体育运动  极限运动 
喜欢旅游  海边岛屿 
喜欢宠物  鸟 
饮食习惯  偏咸,都行 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  农村 
父亲职业  无固定职业 
母亲职业  单位负责人 
经济状况  中产 
主要监护人  单亲和长辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  7 
和监护人的沟通  5 
家教家规  7 
家务劳动  7 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\695499d6b76c454a0a048d55ed3ba045.gif   ~ 
F:\code\python\py_czlyj\image\44d8ce42173ec29493c83cb72c3866c4.jpg   ~ 
F:\code\python\py_czlyj\image\8c326e0a573df6f2328e7493c81c8c95.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\8fb91015de57d6ae3d2c26c62c1a5347.gif   ~ 
身份证号  891425199209070402 
生日  1992-09-07 
邮箱  0156@qq.com 
QQ  690380518 
电话号码  13404361017 
星座  处女 
名字  0156@qq.com 
属相  猴 
