01  ---------------------------------账号信息---------------------------------------- 
!经常把房间搞的一团糟。  6   
!夫妻关系是排他的  2   
!金钱和物质非常重要  7   
!夫妻之间应相互信任  5   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  3   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  5   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  3   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  5   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  4   
!家庭财务应该由夫妻双方共同管理。  7   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  2   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  网络分享,书法绘画 
户外休闲  打牌 
体育运动  篮球 
喜欢旅游  崇山峻岭,特色小镇 
喜欢宠物  猫,鱼 
饮食习惯  网上购物 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  农村 
父亲职业  务农 
母亲职业  中层管理 
经济状况  富裕 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  5 
和监护人的沟通  7 
家教家规  7 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\15735a2e91c3bd228584dd27a2872f31.gif   ~ 
F:\code\python\py_czlyj\image\54b8e71b6240c72fd11dc5f4c5318ee4.jpg   ~ 
F:\code\python\py_czlyj\image\70cf992122587199e4340161be87e848.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\197bb10b6d82872391469682758a109f.jpg   ~ 
身份证号  104027194009090205 
生日  1940-09-09 
邮箱  0138@qq.com 
QQ  349963924 
电话号码  13955772172 
星座  处女 
名字  0138@qq.com 
属相  龙 
