01  ---------------------------------账号信息---------------------------------------- 
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  5   
,通常我愿意和别人讲道理。  3   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  6   
,我擅长制造浪漫。  5   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  7   
`善良  3   
`积极进取  3   
`有同情心  2   
`工作勤奋、努力  6   
`喜欢冒险  1   
`有责任心  4   
`有社会责任感  7   
`有正义感  7   
`生活中我是个很现实的人。  6   
`尊重长辈  5   
`宽容  6   
`讲究生活品质  1   
`喜欢宠物  6   
`喜欢做家务  5   
`有时间观念  4   
`心态平和  5   
`心存感恩  3   
`异性朋友很多  5   
`沉迷于某件事  5   
`有事业心  3   
`渴望性生活  3   
`渴望被对方关注  2   
`经常感到无聊，无可事事。  6   
`慷慨大方  4   
`真诚  1   
`乐于助人  4   
`知足常乐  4   
`有计划的做事  2   
`喜欢按规则办事  5   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  1   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  5   
!不断提升自我是非常重要的  2   
!经常把房间搞的一团糟。  3   
!夫妻关系是排他的  1   
!金钱和物质非常重要  7   
!夫妻之间应相互信任  7   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  4   
!生活中拥有亲密的朋友是很重要的。  1   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  1   
!宗教信仰是非常重要的  6   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  5   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  3   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  6   
!一旦找到适合我的另一半，我会很快结婚。  6   
!我不赞同孩子交给老人带。  1   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  7   
!结婚后我想要个可爱的宝宝。  3   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,烹饪 
户外休闲  听音乐会 
体育运动  兵乓球 
喜欢旅游  古迹,沙漠 
喜欢宠物  乌龟,鼠 
饮食习惯  鱼 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  单位负责人 
母亲职业  单位负责人 
经济状况  小资 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  2 
家教家规  2 
家务劳动  3 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\2bba5891ea83a0895587a8351caa6d70.png   ~ 
F:\code\python\py_czlyj\image\a07689e6b4b275c021904127545e1cdb.jpg   ~ 
F:\code\python\py_czlyj\image\5f41545180c66311444ae78fbe17c11e.gif   ~ 
F:\code\python\py_czlyj\image\b7de3811b364ed7bca8ddb34e5d5b92a.jpg   ~ 
F:\code\python\py_czlyj\image\d25713d0bf235e30a75df8f5d46d9b30.jpg   ~ 
F:\code\python\py_czlyj\image\b995492f729ab62ae7380cb949307825.png   ~ 
F:\code\python\py_czlyj\image\7d064b2ca006ede79e885fc48977d353.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\5655327acb699ff1ed3f0be08858e560.png   ~ 
身份证号  181915194407238274 
生日  1944-07-23 
邮箱  0037@qq.com 
QQ  580046591 
电话号码  13672709253 
星座  狮子 
名字  0037@qq.com 
属相  猴 
