01  ---------------------------------账号信息---------------------------------------- 
`心存感恩  4   
`异性朋友很多  7   
`沉迷于某件事  7   
`有事业心  7   
`渴望性生活  4   
`渴望被对方关注  2   
`经常感到无聊，无可事事。  5   
`慷慨大方  3   
`真诚  5   
`乐于助人  1   
`知足常乐  7   
`有计划的做事  7   
`喜欢按规则办事  4   
`有爱心  6   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  3   
!一见钟情  5   
!在物质层面总希望能超过身边的人。  1   
!我很在乎她的外表。;我很在乎我的外表。  4   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  7   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  1   
!夫妻关系是排他的  2   
!金钱和物质非常重要  7   
!夫妻之间应相互信任  7   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  3   
!生活中拥有亲密的朋友是很重要的。  6   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  1   
!宗教信仰是非常重要的  5   
!我没有太高的物质要求，觉得生活还是简单一点好。  2   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  1   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  7   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  2   
!一旦找到适合我的另一半，我会很快结婚。  2   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  3   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,书法绘画 
户外休闲  志愿者活动,唱歌KTV 
体育运动  游泳,网球 
喜欢旅游  古迹 
喜欢宠物  猫,鼠 
饮食习惯  偏咸,偏辣 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  单位职员 
母亲职业  单位负责人 
经济状况  富裕 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  3 
家教家规  6 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\ff6f04d9518b3066c3630d843485e7a7.jpg   ~ 
F:\code\python\py_czlyj\image\e825b1e5641b053ffb80eb3327f79191.jpg   ~ 
F:\code\python\py_czlyj\image\43758face9452e71d8d0c3b5c91635a0.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\901111f4a0fe6474a16e74c0188e9256.jpg   ~ 
身份证号  581309196610050967 
生日  1966-10-05 
邮箱  0099@qq.com 
QQ  005260974 
电话号码  13170833116 
星座  天秤 
名字  0099@qq.com 
属相  马 
