01  ---------------------------------账号信息---------------------------------------- 
F:\code\python\py_czlyj\image\6eb2932d49138eb8a892045668463e2f.jpg   ~ 
F:\code\python\py_czlyj\image\26138de683e8c98d2704fb9e615eb6a4.png   ~ 
F:\code\python\py_czlyj\image\5270e6378fdd2d88cd7cbf64be5a1f20.jpg   ~ 
F:\code\python\py_czlyj\image\31a35432cb3891504d9ce6b23c714407.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\2d8353a7ad5e722f0f7713a2e1776895.jpg   ~ 
身份证号  24045219620514667X 
生日  1962-05-14 
邮箱  0180@qq.com 
QQ  557496302 
电话号码  13136023893 
星座  金牛 
名字  0180@qq.com 
属相  虎 
