01  ---------------------------------账号信息---------------------------------------- 
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  1   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  6   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  7   
!结婚后我想要个可爱的宝宝。  4   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  写作 
户外休闲  逛街购物 
体育运动  兵乓球,滑雪/溜冰 
喜欢旅游  繁华都市 
喜欢宠物  鱼 
饮食习惯  偏酸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  工人 
母亲职业  中层管理 
经济状况  小资 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  5 
家教家规  5 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\0ae14c7f9d867c93c9cc4af1d3812074.jpg   ~ 
F:\code\python\py_czlyj\image\149a2dd68908455b3ca6ed46efd2e1c5.jpg   ~ 
F:\code\python\py_czlyj\image\d72e9488cded4bbe3b69e41c3adbe592.jpg   ~ 
F:\code\python\py_czlyj\image\351cccb4e25cceb9eadc3441fcb3fdbc.jpg   ~ 
F:\code\python\py_czlyj\image\0985c6c17b281e325166a8a49bc5a99b.jpg   ~ 
F:\code\python\py_czlyj\image\e08c65f9cfe9dc0cd121826a1c17930c.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
身份证号  848781198707076356 
生日  1987-07-07 
邮箱  0094@qq.com 
QQ  700091796 
电话号码  13289085097 
星座  巨蟹 
名字  0094@qq.com 
属相  兔 
