01  ---------------------------------账号信息---------------------------------------- 
!宗教信仰是非常重要的  3   
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  3   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  6   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  4   
!一旦找到适合我的另一半，我会很快结婚。  4   
!我不赞同孩子交给老人带。  5   
!家庭财务应该由夫妻双方共同管理。  7   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  2   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  咖啡 
户外休闲  动物园 
体育运动  赛车,滑雪/溜冰 
喜欢旅游  田园风光 
喜欢宠物  乌龟 
饮食习惯  清淡,偏辣 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  工人 
母亲职业  无固定职业 
经济状况  富裕 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  5 
和监护人的沟通  7 
家教家规  2 
家务劳动  6 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\b11fd37ee8d83ba2bcbbac34982068e6.jpg   ~ 
F:\code\python\py_czlyj\image\79e8bdce9e5a4848c2829d33c385b135.gif   ~ 
F:\code\python\py_czlyj\image\8185ea5aafc77ce813d89259acbf233c.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\d39a1f7d427886f0ae76b06ded31ab97.jpg   ~ 
身份证号  384108197106129046 
生日  1971-06-12 
邮箱  0209@qq.com 
QQ  012820223 
电话号码  15649294277 
星座  双子 
名字  0209@qq.com 
属相  猪 
