01  ---------------------------------账号信息---------------------------------------- 
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  7   
!在物质层面总希望能超过身边的人。  3   
!我很在乎她的外表。;我很在乎我的外表。  3   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  5   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  1   
!夫妻关系是排他的  7   
!金钱和物质非常重要  2   
!夫妻之间应相互信任  7   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  4   
!生活中拥有亲密的朋友是很重要的。  4   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  6   
!宗教信仰是非常重要的  5   
!我没有太高的物质要求，觉得生活还是简单一点好。  7   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  6   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  1   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  7   
!一旦找到适合我的另一半，我会很快结婚。  1   
!我不赞同孩子交给老人带。  1   
!家庭财务应该由夫妻双方共同管理。  1   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,咖啡 
户外休闲  听音乐会 
体育运动  单车,滑雪/溜冰 
喜欢旅游  自驾游 
喜欢宠物  狗,兔 
饮食习惯  都行,偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  单位负责人 
母亲职业  单位职员 
经济状况  富裕 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  3 
家教家规  3 
家务劳动  1 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\516791db1762438f7fbf27aa3a17603f.gif   ~ 
F:\code\python\py_czlyj\image\ab4f54a84ecb36637aab57363759fece.jpg   ~ 
F:\code\python\py_czlyj\image\251ef5d830825d41b94e7ffdff0357dd.gif   ~ 
F:\code\python\py_czlyj\image\a583f2c22063aa5b08e4dce551f3bbaf.png   ~ 
F:\code\python\py_czlyj\image\d53c2a09ddafcd39847c7ed68934b562.jpg   ~ 
F:\code\python\py_czlyj\image\66ead652238d014b07fda1449ab4e2d3.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\2c2a017d419037a20a3214d317e975ac.jpg   ~ 
身份证号  735083197010075793 
生日  1970-10-07 
邮箱  0060@qq.com 
QQ  420687259 
电话号码  13676810461 
星座  天秤 
名字  0060@qq.com 
属相  狗 
