01  ---------------------------------账号信息---------------------------------------- 
`心态平和  4   
`心存感恩  7   
`异性朋友很多  3   
`沉迷于某件事  1   
`有事业心  1   
`渴望性生活  2   
`渴望被对方关注  3   
`经常感到无聊，无可事事。  4   
`慷慨大方  3   
`真诚  7   
`乐于助人  2   
`知足常乐  1   
`有计划的做事  5   
`喜欢按规则办事  1   
`有爱心  2   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  3   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  2   
!我很在乎她的外表。;我很在乎我的外表。  4   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  4   
!不断提升自我是非常重要的  3   
!经常把房间搞的一团糟。  5   
!夫妻关系是排他的  5   
!金钱和物质非常重要  3   
!夫妻之间应相互信任  4   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  1   
!生活中拥有亲密的朋友是很重要的。  4   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  5   
!我知道我可以信赖我最亲近的人。  7   
!宗教信仰是非常重要的  7   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  5   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  2   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  1   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  5   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  5   
!结婚后我想要个可爱的宝宝。  7   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  听音乐,游戏 
户外休闲  跳舞,博物馆 
体育运动  兵乓球 
喜欢旅游  繁华都市,特色小镇 
喜欢宠物  乌龟,鱼 
饮食习惯  偏酸 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  单位职员 
母亲职业  务农 
经济状况  贫困 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  6 
和监护人的沟通  5 
家教家规  3 
家务劳动  5 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\e81938c74eae3d111b0070c63106eb99.jpg   ~ 
F:\code\python\py_czlyj\image\403aeacfdd8545b0ac8d8b94084f3687.jpg   ~ 
F:\code\python\py_czlyj\image\9bc837bb42087086ecc964ee3c204cbf.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\980386fd90a81c18f5bd8db4e9baa30b.gif   ~ 
身份证号  576867198606166783 
生日  1986-06-16 
邮箱  0117@qq.com 
QQ  945436566 
电话号码  14780547265 
星座  双子 
名字  0117@qq.com 
属相  虎 
