01  ---------------------------------账号信息---------------------------------------- 
经济状况  贫困 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  5 
家教家规  1 
家务劳动  5 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\7e01ea6ce6c1972a3192f711b54aaf79.jpg   ~ 
F:\code\python\py_czlyj\image\37cceca24228b88e992e989202a1b03c.jpg   ~ 
F:\code\python\py_czlyj\image\1f93f99aba8777bcb1198ef51cbd1b63.gif   ~ 
F:\code\python\py_czlyj\image\3418ac0aef8213f9f11966f46654c6b1.jpg   ~ 
F:\code\python\py_czlyj\image\edd5498dd5c44598a62cc330fb81b265.jpg   ~ 
F:\code\python\py_czlyj\image\966ab475ff3037145733de614f98ad18.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\97da19e2b61156d41b3cfa3eb4fcfd98.jpg   ~ 
身份证号  444353199404185618 
生日  1994-04-18 
邮箱  0044@qq.com 
QQ  712786820 
电话号码  13289061297 
星座  白羊 
名字  0044@qq.com 
属相  狗 
