01  ---------------------------------账号信息---------------------------------------- 
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看报 
户外休闲  博物馆 
体育运动  赛车,高尔夫 
喜欢旅游  特色小镇 
喜欢宠物  猫 
饮食习惯  网上购物 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  一线城市 
父亲职业  单位职员 
母亲职业  务农 
经济状况  小资 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  4 
家教家规  6 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\178bb02f4985cf358803781e6643e064.png   ~ 
F:\code\python\py_czlyj\image\7dda7fff6f3710ebee908f3fb75aaca1.jpg   ~ 
F:\code\python\py_czlyj\image\475683f0e96422a4cd12e5618a479b04.jpg   ~ 
F:\code\python\py_czlyj\image\b271e8f6be1a1eaa6e42b7060600f501.jpg   ~ 
F:\code\python\py_czlyj\image\731e372dbc73fe79986a10532733f3ed.jpg   ~ 
F:\code\python\py_czlyj\image\eeeecfac4d290cd3fc6a102c7eac78e5.jpg   ~ 
F:\code\python\py_czlyj\image\a328cd15df1bd00589d7bd3847d2dd2d.jpg   ~ 
F:\code\python\py_czlyj\image\049afd93db8cdb6891a0fa9047438b3e.jpg   ~ 
F:\code\python\py_czlyj\image\7615e8bba1d0d8199c492a1eecbcfde0.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\b6e6240a2760f56c5be9507a6b899f94.jpg   ~ 
身份证号  291904195505112190 
生日  1955-05-11 
邮箱  0178@qq.com 
QQ  635196034 
电话号码  13941532114 
星座  金牛 
名字  0178@qq.com 
属相  羊 
