01  ---------------------------------账号信息---------------------------------------- 
!我没有太高的物质要求，觉得生活还是简单一点好。  5   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  4   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  2   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  1   
!一旦找到适合我的另一半，我会很快结婚。  4   
!我不赞同孩子交给老人带。  1   
!家庭财务应该由夫妻双方共同管理。  1   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  3   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  乐器,烹饪 
户外休闲  朋友聚会 
体育运动  羽毛球,高尔夫 
喜欢旅游  沙漠 
喜欢宠物  鸟,鱼 
饮食习惯  素食,鱼 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  县城 
父亲职业  中层管理 
母亲职业  高管 
经济状况  小资 
主要监护人  其他 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  2 
和监护人的沟通  7 
家教家规  6 
家务劳动  6 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\2d10aa76bb4f34cf97d9adc4491e39e8.jpg   ~ 
F:\code\python\py_czlyj\image\06adb95c238f4e1572945311d5c29ec1.jpg   ~ 
F:\code\python\py_czlyj\image\6f7e83fb6b7f42d3a4209aa018a80883.png   ~ 
F:\code\python\py_czlyj\image\716902abc35ea192d90cb9ac28c94de3.jpg   ~ 
F:\code\python\py_czlyj\image\3f7de2c518589c6df241e26bb5385620.jpg   ~ 
F:\code\python\py_czlyj\image\36fbcd94dea6ef78ea2f3fe7d454112c.jpg   ~ 
F:\code\python\py_czlyj\image\97d07f4b099f060af4c7d4222772edb7.jpg   ~ 
F:\code\python\py_czlyj\image\a15ebdad2d4ae42ae7cfe70e69f0d7e8.gif   ~ 
F:\code\python\py_czlyj\image\673efac1300465f015df0e1a6a4671c0.gif   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\c0643696b92d92ba3f32f54befb07cce.png   ~ 
身份证号  319301198010259797 
生日  1980-10-25 
邮箱  0006@qq.com 
QQ  133480060 
电话号码  13436731830 
星座  天蝎 
名字  0006@qq.com 
属相  猴 
