01  ---------------------------------账号信息---------------------------------------- 
`喜欢做家务  3   
`有时间观念  7   
`心态平和  5   
`心存感恩  7   
`异性朋友很多  7   
`沉迷于某件事  5   
`有事业心  4   
`渴望性生活  6   
`渴望被对方关注  3   
`经常感到无聊，无可事事。  1   
`慷慨大方  3   
`真诚  6   
`乐于助人  7   
`知足常乐  6   
`有计划的做事  6   
`喜欢按规则办事  3   
`有爱心  6   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  6   
!我很在乎她的外表。;我很在乎我的外表。  7   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  7   
!不断提升自我是非常重要的  4   
!经常把房间搞的一团糟。  4   
!夫妻关系是排他的  1   
!金钱和物质非常重要  6   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  5   
!生活中拥有亲密的朋友是很重要的。  5   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  1   
!我知道我可以信赖我最亲近的人。  2   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  6   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  6   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  2   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  6   
!一旦找到适合我的另一半，我会很快结婚。  3   
!我不赞同孩子交给老人带。  6   
!家庭财务应该由夫妻双方共同管理。  2   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  乐器 
户外休闲  展会 
体育运动  网球 
喜欢旅游  草原,自驾游 
喜欢宠物  狗 
饮食习惯  偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  单位负责人 
母亲职业  中层管理 
经济状况  贫困 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  4 
和监护人的沟通  4 
家教家规  4 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
C:\software\code\python\py_czlyj\image\icon_edit.png   ~ 
C:\software\code\python\py_czlyj\image\icon_record_del_false.png   ~ 
C:\software\code\python\py_czlyj\image\ic.png   ~ 
C:\software\code\python\py_czlyj\image\icon_home_sel.png   ~ 
C:\software\code\python\py_czlyj\image\icon_more_gray.png   ~ 
12  ---------------------------------联系方式---------------------------------------- 
C:\software\code\python\py_czlyj\image\start_normal.png   ~ 
身份证号  913671194611246397 
生日  1946-11-24 
邮箱  110000000000@qq.com 
QQ  696330947 
电话号码  18613932114 
星座  射手 
名字  110000000000@qq.com 
属相  狗 
