01  ---------------------------------账号信息---------------------------------------- 
!结婚后我想要个可爱的宝宝。  1   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  读书,看报 
户外休闲  展会,教堂 
体育运动  极限运动 
喜欢旅游  繁华都市 
喜欢宠物  猫 
饮食习惯  肉食,偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  地级市 
父亲职业  单位负责人 
母亲职业  务农 
经济状况  工薪 
主要监护人  父母 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  5 
和监护人的沟通  4 
家教家规  2 
家务劳动  2 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\3c76eda72314f1ed2c46c3787a17a7ad.gif   ~ 
F:\code\python\py_czlyj\image\5cec465b0ac09e5c9c0ba9887d30f3b2.jpg   ~ 
F:\code\python\py_czlyj\image\2ea46f560de9e235f010ea5bc8d79e7d.png   ~ 
F:\code\python\py_czlyj\image\ddf43f9eeac23bf23540c4765e5ec4b6.jpg   ~ 
F:\code\python\py_czlyj\image\0494b86ae0b394db6399c2cc5e4aa134.jpg   ~ 
F:\code\python\py_czlyj\image\7ca31971292ba60aa49e85f4e9597617.jpg   ~ 
F:\code\python\py_czlyj\image\eb321ae3a160315f7cc8910822f9cd07.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\3ef2b7f48f953a7854a6e0f351f1e59d.jpg   ~ 
身份证号  72638019440423979X 
生日  1944-04-23 
邮箱  0050@qq.com 
QQ  067555808 
电话号码  18768536382 
星座  金牛 
名字  0050@qq.com 
属相  猴 
