01  ---------------------------------账号信息---------------------------------------- 
`讲究生活品质  7   
`喜欢宠物  5   
`喜欢做家务  4   
`有时间观念  6   
`心态平和  1   
`心存感恩  7   
`异性朋友很多  1   
`沉迷于某件事  3   
`有事业心  1   
`渴望性生活  5   
`渴望被对方关注  7   
`经常感到无聊，无可事事。  5   
`慷慨大方  4   
`真诚  2   
`乐于助人  4   
`知足常乐  2   
`有计划的做事  4   
`喜欢按规则办事  2   
`有爱心  1   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  5   
!一见钟情  2   
!在物质层面总希望能超过身边的人。  5   
!我很在乎她的外表。;我很在乎我的外表。  6   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  6   
!不断提升自我是非常重要的  3   
!经常把房间搞的一团糟。  5   
!夫妻关系是排他的  5   
!金钱和物质非常重要  1   
!夫妻之间应相互信任  5   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  3   
!生活中拥有亲密的朋友是很重要的。  3   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  4   
!我知道我可以信赖我最亲近的人。  7   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  1   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  3   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  1   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  3   
!一旦找到适合我的另一半，我会很快结婚。  7   
!我不赞同孩子交给老人带。  3   
!家庭财务应该由夫妻双方共同管理。  7   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  6   
!结婚后我想要个可爱的宝宝。  5   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看电视,乐器 
户外休闲  打牌 
体育运动  足球 
喜欢旅游  草原,田园风光 
喜欢宠物  猫 
饮食习惯  偏酸,不忌口 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  中层管理 
母亲职业  务农 
经济状况  中产 
主要监护人  祖辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  6 
和监护人的沟通  5 
家教家规  2 
家务劳动  4 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\bf685c99c94acdf87e14d43c02fe5c34.jpeg   ~ 
F:\code\python\py_czlyj\image\3e8140b7d9fdf9a872b34800e4e25f09.jpg   ~ 
F:\code\python\py_czlyj\image\543a1f16f934c3c7e01c19f892e593e5.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\aae352d9f1cc5a803818ec560b762ff6.jpg   ~ 
身份证号  344876195407162358 
生日  1954-07-16 
邮箱  0022@qq.com 
QQ  807327592 
电话号码  13493788180 
星座  巨蟹 
名字  0022@qq.com 
属相  马 
