01  ---------------------------------账号信息---------------------------------------- 
`工作勤奋、努力  1   
`喜欢冒险  5   
`有责任心  2   
`有社会责任感  2   
`有正义感  5   
`生活中我是个很现实的人。  5   
`尊重长辈  3   
`宽容  3   
`讲究生活品质  4   
`喜欢宠物  1   
`喜欢做家务  2   
`有时间观念  1   
`心态平和  6   
`心存感恩  3   
`异性朋友很多  1   
`沉迷于某件事  7   
`有事业心  7   
`渴望性生活  6   
`渴望被对方关注  3   
`经常感到无聊，无可事事。  2   
`慷慨大方  7   
`真诚  3   
`乐于助人  3   
`知足常乐  3   
`有计划的做事  4   
`喜欢按规则办事  3   
`有爱心  5   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  4   
!一见钟情  1   
!在物质层面总希望能超过身边的人。  7   
!我很在乎她的外表。;我很在乎我的外表。  1   
!喜欢陪爱人逛街;我喜欢逛街并希望另一半陪同。  5   
!不断提升自我是非常重要的  5   
!经常把房间搞的一团糟。  6   
!夫妻关系是排他的  1   
!金钱和物质非常重要  2   
!夫妻之间应相互信任  2   
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  5   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  4   
!宗教信仰是非常重要的  2   
!我没有太高的物质要求，觉得生活还是简单一点好。  2   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  7   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  5   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  3   
!一旦找到适合我的另一半，我会很快结婚。  6   
!我不赞同孩子交给老人带。  2   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  5   
!结婚后我想要个可爱的宝宝。  7   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  咖啡,写作 
户外休闲  钓鱼,下棋 
体育运动  足球,排球 
喜欢旅游  自驾游 
喜欢宠物  狗,乌龟 
饮食习惯  偏酸,偏麻 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  单位负责人 
母亲职业  工人 
经济状况  富豪 
主要监护人  单亲和长辈 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  3 
和监护人的沟通  2 
家教家规  3 
家务劳动  5 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\ce448d341eff2c94d3b01f3e51cb924b.gif   ~ 
F:\code\python\py_czlyj\image\097a2266ffda8f6943c85ab8c8b4ba8d.jpg   ~ 
F:\code\python\py_czlyj\image\b0b0afaf8ab812f8155a2ac6c8110b83.png   ~ 
F:\code\python\py_czlyj\image\db5dc0438c1f0d3a1639e7dce1213387.jpg   ~ 
F:\code\python\py_czlyj\image\ee9ae9bb5d5341193d69b70725b03001.jpg   ~ 
F:\code\python\py_czlyj\image\4fa172f4b55621f436ffb43b80f05c10.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\26abedac653c950cdea9d0917371196c.jpg   ~ 
身份证号  723397194501049773 
生日  1945-01-04 
邮箱  0158@qq.com 
QQ  376724937 
电话号码  13802158791 
星座  摩羯 
名字  0158@qq.com 
属相  鸡 
