01  ---------------------------------账号信息---------------------------------------- 
!不能依赖对方，因为她通常会让你大失所望。;不能依赖对方，因为他通常会让你大失所望。  6   
!生活中拥有亲密的朋友是很重要的。  4   
!我并不需要凭借夫妻间的亲密互动获得身心愉悦。  3   
!我知道我可以信赖我最亲近的人。  2   
!宗教信仰是非常重要的  4   
!我没有太高的物质要求，觉得生活还是简单一点好。  2   
!经济条件许可，更倾向于女方做全职太太。;经济条件许可，更倾向于做全职太太。  2   
!在没有完全了解对方之前，我不会和对方发生性关系或者同居。  7   
!两人交往后，一旦发现无法忍受对方某个性格特点，我会选择主动分手。  3   
!一旦找到适合我的另一半，我会很快结婚。  5   
!我不赞同孩子交给老人带。  4   
!家庭财务应该由夫妻双方共同管理。  5   
!婚后不会考虑和父母同住，希望和对方一起组建一个新家庭。  1   
!结婚后我想要个可爱的宝宝。  2   
08  ---------------------------------兴趣爱好---------------------------------------- 
喜欢安静  看报,手工制作 
户外休闲  打牌 
体育运动  游泳,排球 
喜欢旅游  草原,繁华都市 
喜欢宠物  乌龟,猫 
饮食习惯  都行 
09  ---------------------------------家庭背景---------------------------------------- 
自幼生活在  大都市 
父亲职业  高管 
母亲职业  务农 
经济状况  中产 
主要监护人  单亲 
10  ---------------------------------成长环境---------------------------------------- 
父母感情  1 
和监护人的沟通  6 
家教家规  3 
家务劳动  3 
11  ---------------------------------上传照片---------------------------------------- 
F:\code\python\py_czlyj\image\28c7c2dd5b174fe4c9991fac20909782.gif   ~ 
F:\code\python\py_czlyj\image\d4cf533fc80f39157818472a85cc4688.jpg   ~ 
F:\code\python\py_czlyj\image\fa9ffda72628b80e3efeac4f3a6a64a9.gif   ~ 
F:\code\python\py_czlyj\image\5a4a21104df66f5702786ac3e097f91f.jpg   ~ 
12  ---------------------------------联系方式---------------------------------------- 
F:\code\python\py_czlyj\image\ba46d7bc94dfb48f9d42708226fecc78.jpg   ~ 
身份证号  991025196202136139 
生日  1962-02-13 
邮箱  0226@qq.com 
QQ  220731140 
电话号码  18782370462 
星座  水瓶 
名字  0226@qq.com 
属相  虎 
